Name,Album,Artist,Track_id,Duration,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Valence,Liveness,Tempo,Time_Signature,Year
Machine Gun (F**k The NRA),21st Century Liabilit,YUNGBLUD,223Ng7eyUcCmFwX9lZdqjD,193371,TRUE,0.579,0.778,8,-5.933,1,0.164,0.0158,0,0.467,0.101,166.006,4,2018
Psychotic Kids,21st Century Liabilit,YUNGBLUD,0h8KNwmDto5ndOqdUOVZGQ,167066,TRUE,0.55,0.908,2,-3.922,0,0.0745,0.0571,0,0.488,0.142,75.003,4,2018
Anarchist,21st Century Liabilit,YUNGBLUD,3vVkxjrTP4SM1Ogq68LoXW,167700,FALSE,0.523,0.888,9,-4.39,0,0.259,0.0101,0,0.213,0.134,160.013,4,2018
"I Love You, Will You Marry Me",21st Century Liabilit,YUNGBLUD,0dqrAmrvQ6fCGNf5T8If5A,177869,FALSE,0.519,0.923,11,-3.76,0,0.0672,0.0000556,0,0.557,0.0878,149.965,4,2018
Polygraph Eyes,21st Century Liabilit,YUNGBLUD,0SCsKxQvbfE7ufDL87IHR9,223948,FALSE,0.453,0.766,9,-4.607,0,0.0487,0.0385,0,0.469,0.443,92.078,4,2018
Kill Somebody,21st Century Liabilit,YUNGBLUD,3P1w3tnyexMjfY0Eh8spEI,187880,TRUE,0.723,0.795,1,-5.717,0,0.193,0.103,0,0.537,0.087,148.044,4,2018
California,21st Century Liabilit,YUNGBLUD,1Tc3kbOaPzpY8y9phWaVDx,231652,TRUE,0.432,0.684,2,-5.23,0,0.199,0.00279,0,0.44,0.132,181.89,4,2018
21st Century Liability,21st Century Liabilit,YUNGBLUD,5tJd3cKHXsDlSq6vIV4Tgj,189262,TRUE,0.651,0.924,2,-3.295,1,0.212,0.0132,0,0.559,0.298,93.015,4,2018
Man's Final Frontier,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,4w5J2kQF5445AfiXT3FweJ,159533,FALSE,0.827,0.62,4,-13.796,0,0.243,0.0234,0.000308,0.544,0.752,117.136,4,1993
Mama's Always On Stage,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,6Oz9XfeBlYgbwX8BN4uvQn,205733,FALSE,0.805,0.788,0,-12.398,1,0.0626,0.115,0.00273,0.571,0.132,124.077,4,1993
People Everyday,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,6JvodgYcsthsORxPsEYUoe,206893,FALSE,0.839,0.508,1,-12.359,1,0.219,0.0126,0.0000306,0.874,0.0928,80.014,4,1993
Blues Happy,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,5ElMY1E83XBXJNVgWfvVIi,46000,FALSE,0.53,0.246,8,-20.029,1,0.291,0.501,0,0.677,0.0966,142.157,3,1993
Mr. Wendal,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,5DOYik1z3Of1wAFfY3dYbC,247506,FALSE,0.884,0.37,8,-11.353,1,0.112,0.0188,0.00423,0.883,0.026,109.997,4,1993
Children Play With Earth,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,2u4e7HypFwuc8xWHBrP2LW,159360,FALSE,0.793,0.835,11,-10.527,0,0.139,0.0468,0.0000398,0.757,0.175,99.992,4,1993
Raining Revolution,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,1fC7Ff8HOYuR2GMSgHZVwO,236666,FALSE,0.811,0.285,1,-19.209,0,0.505,0.125,0.00488,0.794,0.383,87.993,4,1993
Fishin' 4 Religion,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,4KN9ww5akISWERwUNWZv0m,250533,FALSE,0.829,0.81,5,-10.671,1,0.0529,0.0201,0.000357,0.775,0.0732,119.992,4,1993
Give A Man A Fish,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,6tVzKMmQ4SeyiqRlxFMsYr,263173,FALSE,0.821,0.704,2,-13.801,0,0.127,0.0529,0.0000014,0.803,0.899,109.994,4,1993
U,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,0jZtE8wc0HbN62swkP5XQb,302426,FALSE,0.558,0.81,9,-9.421,0,0.0724,0.192,0.000203,0.704,0.327,124.078,4,1993
Eve Of Reality,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,1vKT24AhKBgVxP295NTqh4,102640,FALSE,0.462,0.104,2,-27.229,0,0.0973,0.232,0.387,0.522,0.395,168.103,4,1993
Natural,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,6qXzTnuva9WZXwGBD5DNEf,270466,FALSE,0.913,0.387,11,-18.986,0,0.117,0.0148,0.012,0.914,0.312,116.001,4,1993
Dawn Of The Dreads,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,1kItHO3C3IQe87p9epjA5M,318360,FALSE,0.784,0.502,8,-15.335,1,0.166,0.00456,0,0.725,0.224,83.919,4,1993
Tennessee,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,1aaoIHFT9UqhlaEwLAhh00,272706,FALSE,0.822,0.661,1,-10.234,0,0.164,0.0241,0.00000395,0.67,0.315,99.883,4,1993
Washed Away,"3 Years, 5 Months And 2 Days In The Life Of..",Arrested Development,4rANZ4v2Kha2TpOWl4zEdd,383800,FALSE,0.804,0.35,1,-19.229,1,0.201,0.0481,0.0129,0.305,0.159,118.995,4,1993
3005,300,Childish Gambino,5Xjsc4wvl104d2KSY7HFOl,235662,TRUE,0.458,0.461,6,-6.452,0,0.34,0.109,0,0.65,0.0741,83.043,4,2013
Above the Clouds,3000 Feet Hig,Paul Mac,5Gz5p4WXtj1nLgwwkD0MC5,288200,FALSE,0.647,0.613,8,-9.742,1,0.0289,0.0144,0.00154,0.183,0.0969,109.987,4,2001
Just the Thing,3000 Feet Hig,Paul Mac,33OmSvGCqySWurDDdqcNcp,238400,FALSE,0.739,0.696,1,-7.629,1,0.0386,0.000356,0.0579,0.602,0.718,123.02,4,2001
See You Much Later,3000 Feet Hig,Paul Mac,23WgNY5yiuvPoUz7uPfTMu,225933,FALSE,0.724,0.74,0,-7.204,0,0.0561,0.00714,0.277,0.476,0.136,110.013,4,2001
The Sound of Breaking Up,3000 Feet Hig,Paul Mac,6sIKnwwKGynyrIdC4t2rM9,205960,FALSE,0.725,0.628,7,-7.52,0,0.0289,0.0757,0,0.445,0.0822,110.452,4,2001
Gonna Miss You,3000 Feet Hig,Paul Mac,1rT5vh632jc7JJSf4QAjJE,239866,FALSE,0.66,0.514,9,-7.726,0,0.0257,0.0355,0.00000416,0.143,0.334,95.007,4,2001
Heatseeking Pleasure Machine,3000 Feet Hig,Paul Mac,0rCaclRacSYlXgylup25WX,216973,FALSE,0.663,0.848,11,-7.206,0,0.0619,0.00531,0.0162,0.552,0.137,123.191,4,2001
Set You Free,3000 Feet Hig,Paul Mac,7oZbhx1py21yHni4xjVOwc,346133,FALSE,0.822,0.682,5,-8.739,0,0.0609,0.000388,0.542,0.759,0.606,123.991,4,2001
Stay,3000 Feet Hig,Paul Mac,241Oa086kafvAtJVD8jhwa,271160,FALSE,0.583,0.849,2,-8.663,1,0.039,0.0105,0.0355,0.404,0.12,123.965,4,2001
Post Jesus,3000 Feet Hig,Paul Mac,0B4pQsPTBVKM341VK4aeO7,243866,FALSE,0.735,0.515,2,-10.123,0,0.0426,0.0778,0.0238,0.8,0.069,134.976,4,2001
Everywhere I Go,3000 Feet Hig,Paul Mac,48sDV5diZajYYr4JgQj7hH,293533,FALSE,0.526,0.535,6,-8.621,1,0.0244,0.159,0.000161,0.201,0.0671,82.003,4,2001
Rave Goodbye,3000 Feet Hig,Paul Mac,3tzzrQUR5YuF95jZUBZXWQ,318173,FALSE,0.753,0.608,0,-11.237,0,0.0719,0.857,0.864,0.0286,0.409,120.176,4,2001
Disconnected,3000 Feet Hig,Paul Mac,0sXlvF0EN4RfU4Sad5VVAc,257160,FALSE,0.713,0.471,10,-12.669,0,0.0361,0.00685,0.775,0.332,0.124,98.997,4,2001
Down,31,311,0HDaKOlVAfUWXdFR2RhBtN,172160,FALSE,0.441,0.922,6,-6.644,0,0.0655,0.000179,0.00000197,0.565,0.381,175.411,4,1996
Random,31,311,38LmUFMkw1W28bLJZWVRDQ,185266,TRUE,0.476,0.558,1,-8.626,1,0.06,0.0148,0.00000614,0.836,0.486,160.469,4,1996
Jackolantern's Weather,31,311,0orNm6qQT2B5WFi0l7l3PV,204160,TRUE,0.677,0.837,7,-7.839,1,0.0781,0.0198,0,0.446,0.19,96.958,4,1996
All Mixed Up,31,311,18ZOH3KKu5Elt5ysocFyX4,179600,TRUE,0.76,0.702,10,-9.404,0,0.0716,0.0104,0,0.659,0.38,92.324,4,1996
Hive,31,311,1CQB6Z27O8Es2O9LWld1K4,178000,TRUE,0.716,0.949,11,-5.374,1,0.0545,0.0292,0,0.426,0.345,109.242,4,1996
Guns (Are for Pussies),31,311,6ZpYLIYdXxLLiA4oZjxVjp,136933,TRUE,0.663,0.903,7,-6.676,1,0.0708,0.0153,0,0.599,0.202,100.862,4,1996
Misdirected Hostility,31,311,3UQ9D4zn3wTMGUJJuCKeif,176960,TRUE,0.703,0.793,4,-6.255,0,0.0353,0.0156,0,0.321,0.27,99.073,4,1996
Purpose,31,311,5Qz82PV7j3ZrY5WX51NVzn,162693,TRUE,0.633,0.554,1,-9.405,1,0.0331,0.000654,0.000814,0.837,0.164,158.174,4,1996
Loco,31,311,3LIOXPCAc9jZNssMj6xwNM,113266,TRUE,0.604,0.834,1,-6.864,0,0.0366,0.00279,0,0.806,0.187,94.775,4,1996
Brodels,31,311,7yyMAejsgg7VZB42xNGPW1,209773,TRUE,0.597,0.84,7,-7.59,1,0.077,0.0309,0,0.69,0.221,90.078,4,1996
Don't Stay Home,31,311,4dstbDKQJgRpxEe5daxCMC,163400,TRUE,0.647,0.825,6,-6.939,0,0.0492,0.0101,0,0.936,0.101,108.988,4,1996
DLMD,31,311,6qUOGh3YfBpl1dJf7ePqTm,131333,TRUE,0.61,0.8,10,-7.04,0,0.079,0.00146,0,0.712,0.331,93.52,4,1996
Sweet,31,311,15bB4ZXVsgmlHuSA2RRQ6R,195133,TRUE,0.701,0.534,11,-7.326,0,0.0379,0.000582,0.00485,0.7,0.121,139.081,4,1996
T & P Combo,31,311,6wZrMyW6LkvK6zPMxjvjwE,169773,TRUE,0.586,0.968,11,-4.006,0,0.0678,0.0101,0,0.653,0.23,101.59,4,1996
This Old Love,3-2-,Lior,5rzgxfs7wRYLgcLxiDVv6y,185533,FALSE,0.538,0.248,1,-12.004,1,0.0316,0.775,0,0.153,0.111,116.802,4,2004
Daniel,3-2-,Lior,5dSzMaadognurmxdfTb4YJ,232386,FALSE,0.71,0.481,7,-7.678,1,0.0262,0.384,0.000021,0.663,0.107,94.017,4,2004
If I Lost Your Love,3-2-,Lior,1zr5ONZbfcVOa5q15unfwR,218520,FALSE,0.432,0.722,4,-6.771,1,0.042,0.0545,0.00000186,0.225,0.157,88.943,4,2004
I'll Forget You - (Featuring Sia),3-2-,Lior,7xcffTGKbfZAXap6by9YK6,200440,FALSE,0.507,0.552,6,-7.408,1,0.0274,0.102,0.000101,0.364,0.254,91.884,4,2004
Autumn Flow,3-2-,Lior,23OmF1nlVTZVVKVunzkmK3,254520,FALSE,0.58,0.439,10,-8.822,1,0.0396,0.251,0.0000669,0.392,0.132,119.095,4,2004
Bedouin Song,3-2-,Lior,3yyDoQ44XtI1QS76whClNC,190533,FALSE,0.387,0.121,1,-13.405,1,0.0323,0.919,0.00000214,0.183,0.109,135.148,4,2004
Tumbling Into The Dawn,3-2-,Lior,498AizMQ4GzfSdscFJ2psB,270040,FALSE,0.626,0.447,6,-10.004,0,0.0333,0.698,0.0209,0.35,0.175,120.986,4,2004
Shadow Man,3-2-,Lior,0X1U3J1ZTIdqOUzReepMYR,269040,FALSE,0.538,0.544,9,-8.729,0,0.032,0.239,0.000141,0.521,0.0821,82.057,4,2004
Lost In You,3-2-,Lior,2PtUnKbjF7Aiab1Hv6YRqL,165253,FALSE,0.319,0.322,1,-11.548,1,0.0324,0.895,0.309,0.339,0.104,156.253,3,2004
Everybody's Doing That,3-2-,Lior,7npnblavjuXOaBtfTYFf3C,187826,FALSE,0.683,0.505,9,-5.188,1,0.0381,0.205,0,0.777,0.0778,148.077,4,2004
April Bloom,3-2-,Lior,5Js4OGzmk6gl34YCqIa2ID,249653,FALSE,0.349,0.452,4,-8.383,0,0.0289,0.927,0.409,0.382,0.12,133.318,4,2004
This Old Love,3-2-,Lior,5rzgxfs7wRYLgcLxiDVv6y,185533,FALSE,0.538,0.248,1,-12.004,1,0.0316,0.775,0,0.153,0.111,116.802,4,2005
Daniel,3-2-,Lior,5dSzMaadognurmxdfTb4YJ,232386,FALSE,0.71,0.481,7,-7.678,1,0.0262,0.384,0.000021,0.663,0.107,94.017,4,2005
If I Lost Your Love,3-2-,Lior,1zr5ONZbfcVOa5q15unfwR,218520,FALSE,0.432,0.722,4,-6.771,1,0.042,0.0545,0.00000186,0.225,0.157,88.943,4,2005
I'll Forget You - (Featuring Sia),3-2-,Lior,7xcffTGKbfZAXap6by9YK6,200440,FALSE,0.507,0.552,6,-7.408,1,0.0274,0.102,0.000101,0.364,0.254,91.884,4,2005
Autumn Flow,3-2-,Lior,23OmF1nlVTZVVKVunzkmK3,254520,FALSE,0.58,0.439,10,-8.822,1,0.0396,0.251,0.0000669,0.392,0.132,119.095,4,2005
Bedouin Song,3-2-,Lior,3yyDoQ44XtI1QS76whClNC,190533,FALSE,0.387,0.121,1,-13.405,1,0.0323,0.919,0.00000214,0.183,0.109,135.148,4,2005
Tumbling Into The Dawn,3-2-,Lior,498AizMQ4GzfSdscFJ2psB,270040,FALSE,0.626,0.447,6,-10.004,0,0.0333,0.698,0.0209,0.35,0.175,120.986,4,2005
Shadow Man,3-2-,Lior,0X1U3J1ZTIdqOUzReepMYR,269040,FALSE,0.538,0.544,9,-8.729,0,0.032,0.239,0.000141,0.521,0.0821,82.057,4,2005
Lost In You,3-2-,Lior,2PtUnKbjF7Aiab1Hv6YRqL,165253,FALSE,0.319,0.322,1,-11.548,1,0.0324,0.895,0.309,0.339,0.104,156.253,3,2005
Everybody's Doing That,3-2-,Lior,7npnblavjuXOaBtfTYFf3C,187826,FALSE,0.683,0.505,9,-5.188,1,0.0381,0.205,0,0.777,0.0778,148.077,4,2005
April Bloom,3-2-,Lior,5Js4OGzmk6gl34YCqIa2ID,249653,FALSE,0.349,0.452,4,-8.383,0,0.0289,0.927,0.409,0.382,0.12,133.318,4,2005
Desire Lines (demo),4AD Presents the 13 Year Itc,Lush,1pRIlWvuySwz9ab8XdNFDq,428093,FALSE,0.21,0.46,9,-10.266,0,0.0311,0.0125,0.464,0.113,0.0922,128.47,4,1993
Your Ghost (demo),4AD Presents the 13 Year Itc,Kristin Hersh,3IWVkX83PvhganeQjLa78X,188666,FALSE,0.493,0.181,7,-13.03,1,0.0353,0.866,0,0.183,0.109,146.492,4,1993
Mistress (Remix),4AD Presents the 13 Year Itc,Red House Painters,1Asb6k2xtpdrh4t7OeqP6g,245573,FALSE,0.444,0.553,10,-10.62,1,0.0293,0.00396,0.737,0.439,0.129,160.102,4,1993
Your Eyes (Remix),4AD Presents the 13 Year Itc,Underground Lovers,0QBYoySTf0p81PtGVkeBN5,278226,FALSE,0.556,0.856,6,-9.944,0,0.0362,0.0000634,0.719,0.83,0.283,110.195,4,1993
Peace On Fire,4AD Presents the 13 Year Itc,The Wolfgang Press,0tw5HDNPVg2lPuBC7MnqWZ,242306,FALSE,0.729,0.62,5,-16.175,0,0.0566,0.00185,0.794,0.861,0.554,135.605,4,1993
Where Are All Those Puerto Rican Boys?,4AD Presents the 13 Year Itc,Unrest,297OA4Cxf1XdV6vR5h8JRb,270600,FALSE,0.442,0.466,9,-13.154,1,0.0279,0.0175,0.788,0.245,0.0697,64.541,4,1993
Invisible Man (Demo),4AD Presents the 13 Year Itc,The Breeders,0w22Bz1H6TDYVFvqJmHXdu,165360,FALSE,0.265,0.622,6,-14.314,1,0.0291,0.00151,0.0186,0.715,0.283,101.858,4,1993
Totally Freaked Out,4AD Presents the 13 Year Itc,Bettie Serveert,3oTZvcjbVFb0t9s4FKqsrq,219706,FALSE,0.341,0.614,4,-12.341,0,0.0347,0.0325,0.000339,0.543,0.133,104.77,4,1993
Happy Time,4AD Presents the 13 Year Itc,Brendan Perry,0wlmQwG5GVOwZod0l6EEUC,187733,FALSE,0.469,0.305,9,-12.769,1,0.0264,0.575,0,0.567,0.106,149.955,4,1993
Firefly,4AD Presents the 13 Year Itc,Heidi Berry,0H66Uliqu0nTHSuIpHeStE,265533,FALSE,0.463,0.154,7,-16.906,1,0.0304,0.836,0.000429,0.254,0.111,135.959,4,1993
One Blue Hill (Demo),4AD Presents the 13 Year Itc,Pale Saints,6f4mdRbluXW5PSMVyIaPlL,298493,FALSE,0.349,0.416,9,-12.822,1,0.0308,0.0014,0.704,0.394,0.0419,190.378,3,1993
The Time Falling Bodies Take To Light,4AD Presents the 13 Year Itc,His Name Is Alive,7pDUiI3nZeJBSq3mx105Dq,267200,FALSE,0.414,0.35,7,-16.349,1,0.0293,0.0689,0.249,0.391,0.124,158.923,4,1993
This Is The Way (Pt 2),4AD Presents the 13 Year Itc,Ultra Vivid Scene,4abrVGIa6fYtv7iHgLhmRm,297333,FALSE,0.587,0.453,4,-17.471,0,0.0273,0.0648,0.351,0.619,0.0977,131.422,4,1993
Say You Will,808s & Heartbreak (Softpak,Kanye West,57wUNWELIZOReROLzol83e,377600,FALSE,0.603,0.401,0,-10.155,0,0.0306,0.542,0.225,0.347,0.103,172.633,4,2008
Welcome To Heartbreak,808s & Heartbreak (Softpak,"Kanye West, Kid Cudi",5leYh7Iv3dkSYv33sDPmUb,262933,FALSE,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.0729,0.111,95.991,4,2008
Heartless,808s & Heartbreak (Softpak,Kanye West,53gcDgFyqqpvCzXWrnFZpH,211000,FALSE,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.654,0.248,87.999,4,2008
Amazing,808s & Heartbreak (Softpak,"Kanye West, Jeezy",1s16lVXTAFSS4Nm3Ygd1Qu,238333,FALSE,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.496,0.0619,146.133,4,2008
Love Lockdown,808s & Heartbreak (Softpak,Kanye West,4xMBL6zax57S2EHzI2Vloy,270306,FALSE,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,4,2008
Paranoid,808s & Heartbreak (Softpak,"Kanye West, Mr Hudson",1tYgTdZhUVmeAsWGUumRrw,277906,FALSE,0.587,0.611,6,-7.408,1,0.106,0.114,0.0000983,0.464,0.0765,114.991,4,2008
RoboCop,808s & Heartbreak (Softpak,Kanye West,7hXBlfIl3S3Ymtmu9hLMf2,274360,FALSE,0.698,0.447,5,-8.04,0,0.102,0.157,0.00564,0.407,0.405,133.776,4,2008
Street Lights,808s & Heartbreak (Softpak,Kanye West,2C25m23EGfQjeKGQISCLMT,189906,FALSE,0.644,0.487,6,-9.654,1,0.034,0.0287,0.0166,0.467,0.206,125.528,4,2008
Bad News,808s & Heartbreak (Softpak,Kanye West,3TMYMM1YaHfLLXm7HetWWb,238773,FALSE,0.749,0.436,9,-11.99,1,0.0393,0.0288,0.201,0.167,0.114,106.171,4,2008
See You In My Nightmares,808s & Heartbreak (Softpak,"Kanye West, Lil Wayne",3JV7yrhoquXLvJN8vC9Ny6,258120,FALSE,0.676,0.432,7,-8.035,0,0.0339,0.0626,0,0.156,0.103,124.597,4,2008
Coldest Winter,808s & Heartbreak (Softpak,Kanye West,6VbiO5nEHCE0OSkQaZ6Ij8,164333,FALSE,0.761,0.516,0,-10.229,1,0.044,0.171,0.00000321,0.562,0.265,133.999,4,2008
Pinocchio Story (Freestyle Live From Singapore),808s & Heartbreak (Softpak,Kanye West,4kBbLp72yoa8OsLEJEvMfD,361600,FALSE,0.341,0.281,10,-13.204,0,0.0501,0.95,0,0.306,0.948,74.997,4,2008
Do I Wanna Know?,A,Arctic Monkeys,3rq5w4bQGigXOfdN30ATJt,272394,FALSE,0.55,0.537,5,-7.588,1,0.0325,0.186,0.00025,0.432,0.202,85.014,4,2013
R U Mine?,A,Arctic Monkeys,29tzJGvqJPTAFs6LXmsHoA,201726,FALSE,0.492,0.776,6,-5.665,0,0.0323,0.00541,0,0.607,0.341,96.98,4,2013
One For The Road,A,Arctic Monkeys,0OTvJXmQPv7SKavoV6td75,206051,FALSE,0.406,0.679,0,-6.861,1,0.0359,0.228,0.0643,0.845,0.267,180.245,4,2013
Arabella,A,Arctic Monkeys,4FSm0Ca6Hzd7Vx7TpSfcSy,207356,FALSE,0.579,0.577,2,-6.96,1,0.0866,0.0198,0.00000192,0.453,0.226,180.045,4,2013
I Want It All,A,Arctic Monkeys,15ssS4mEVrTkQyZ7evJUQD,185406,FALSE,0.504,0.821,5,-5.536,1,0.0354,0.000668,0.0624,0.302,0.0592,131.008,4,2013
No. 1 Party Anthem,A,Arctic Monkeys,6xOGRfEr41CdiSc3ifLels,243131,FALSE,0.509,0.685,7,-5.552,1,0.0302,0.358,0.128,0.594,0.093,114.959,4,2013
Mad Sounds,A,Arctic Monkeys,05eWvAS5Cxy4sHjlIDofyB,215011,FALSE,0.53,0.476,5,-10.733,1,0.0317,0.291,0.366,0.453,0.109,80.018,4,2013
Fireside,A,Arctic Monkeys,2qH2scqyN6z1OB8dK0Y95y,181049,FALSE,0.534,0.95,5,-5.566,1,0.0642,0.0179,0.000534,0.684,0.109,100.012,4,2013
Why'd You Only Call Me When You're High?,A,Arctic Monkeys,48q0vSHcJdhK3IiXH8C5WJ,161123,FALSE,0.691,0.64,2,-6.517,1,0.0408,0.0383,0.0000103,0.785,0.16,92.03,4,2013
Snap Out Of It,A,Arctic Monkeys,7DVNEcKN7bE50N6xQ74mh2,193030,FALSE,0.73,0.625,5,-6.478,0,0.031,0.257,0,0.895,0.136,130.039,4,2013
Knee Socks,A,Arctic Monkeys,56fZFRtOSMIMyVh0ZIF0AT,257563,FALSE,0.665,0.542,11,-8.303,0,0.0335,0.124,0.00274,0.592,0.342,97.978,4,2013
I Wanna Be Yours,A,Arctic Monkeys,7a8GawTVgHZvBLQOh46he7,183956,FALSE,0.465,0.429,0,-9.38,0,0.0262,0.133,0.0369,0.503,0.0979,67.522,4,2013
The Beast,A Book Like Thi,Angus & Julia Stone,6Z2bxdL0pFBubJQe6yI6OE,229600,FALSE,0.611,0.606,6,-8.099,0,0.0415,0.53,0.00163,0.212,0.281,130.686,4,2007
Here We Go Again,A Book Like Thi,Angus & Julia Stone,6xBHSJUemTLMVXXUdUjGIh,298480,FALSE,0.63,0.425,1,-10.729,0,0.0383,0.256,0.534,0.193,0.0997,75.745,4,2007
Wasted,A Book Like Thi,Angus & Julia Stone,3cdrrtzZCJUx47pKsnb7F7,224000,FALSE,0.649,0.317,7,-11.013,1,0.0269,0.614,0.162,0.223,0.134,90.047,4,2007
Just a Boy,A Book Like Thi,Angus & Julia Stone,3cAqNxWChJHpYkQTgBpj47,236946,FALSE,0.654,0.667,0,-8.279,1,0.0483,0.123,0.000224,0.263,0.24,161.208,4,2007
Bella,A Book Like Thi,Angus & Julia Stone,3TTuVGdHHwXn1gHWp6ytMw,244826,FALSE,0.473,0.545,10,-16.996,1,0.0426,0.756,0.0234,0.392,0.11,98.174,4,2007
Hollywood,A Book Like Thi,Angus & Julia Stone,7tZTpQ7zUgIpE4ep1k7KlO,157133,FALSE,0.433,0.368,7,-10.995,1,0.0351,0.684,0.0152,0.101,0.113,123.14,4,2007
A Book Like This,A Book Like Thi,Angus & Julia Stone,193BN2GtFUhbrt98wIakBT,231333,FALSE,0.737,0.319,10,-12.136,0,0.0473,0.588,0.0371,0.0721,0.11,128.083,3,2007
Silver Coin,A Book Like Thi,Angus & Julia Stone,0TRBRwuJuTgkRSiBsgD5Rh,295800,FALSE,0.494,0.489,5,-11.015,0,0.0302,0.139,0.238,0.306,0.0701,78.892,4,2007
Stranger,A Book Like Thi,Angus & Julia Stone,5RHwDHE6krdsUleg4WvIUK,249680,FALSE,0.839,0.334,4,-11.421,0,0.0846,0.35,0.000207,0.446,0.0883,119.068,4,2007
Soldier,A Book Like Thi,Angus & Julia Stone,251s7wigtaf4sMhdTESYa1,218826,FALSE,0.778,0.209,0,-10.036,1,0.0377,0.695,0.00000564,0.314,0.095,158.351,3,2007
Jewels and Gold,A Book Like Thi,Angus & Julia Stone,4UHfI1etwLe0t82sdFdMq8,262426,FALSE,0.707,0.325,0,-10.697,0,0.0941,0.327,0.00278,0.603,0.0938,165.959,4,2007
Another Day,A Book Like Thi,Angus & Julia Stone,402ySjng2KT6F495RycbYK,256680,FALSE,0.415,0.533,9,-8.181,0,0.0531,0.787,0.000956,0.26,0.104,173.117,3,2007
Horse and Cart,A Book Like Thi,Angus & Julia Stone,24KJrSWSRm1KSVOhI3Uinb,275986,FALSE,0.92,0.265,5,-13.236,0,0.0924,0.329,0.0702,0.477,0.207,113.983,4,2007
Lighthouse - Original,A Brief History - Liv,The Waifs,4Y0yAhQVbfY9cFFDwk5VhR,256997,FALSE,0.343,0.733,7,-7.53,1,0.105,0.466,0,0.388,0.918,172.658,4,2004
London Still - Original,A Brief History - Liv,The Waifs,2fmp83lAwwHll0K6x7JYBa,269350,FALSE,0.585,0.35,8,-10.272,0,0.0485,0.63,0.0000644,0.433,0.952,105.794,4,2004
Take It In - Original,A Brief History - Liv,The Waifs,7Kkw8qA8C2CVkpkxiERMbC,220889,FALSE,0.456,0.761,9,-4.246,1,0.0343,0.0595,0,0.521,0.864,99.431,4,2004
Love Serenade - Original,A Brief History - Liv,The Waifs,3gep531weIRWKOz3zWCTco,191865,FALSE,0.515,0.581,0,-8.042,1,0.0473,0.454,0,0.622,0.981,106.867,4,2004
The Waitress - Original,A Brief History - Liv,The Waifs,253UnSdRIzONYdILkKnKWq,157244,FALSE,0.656,0.71,2,-7.646,1,0.0669,0.588,0,0.662,0.707,132.303,4,2004
Fisherman's Daughter - Original,A Brief History - Liv,The Waifs,3Kc6HHkgAmuHaK1PRExvqH,395457,FALSE,0.475,0.476,0,-7.89,1,0.0347,0.451,0,0.453,0.718,89.524,4,2004
Papa - Original,A Brief History - Liv,The Waifs,68UC3tx9bEZAOB5noxbaQ9,178954,FALSE,0.461,0.133,0,-12.153,1,0.169,0.936,0,0.152,0.778,128.623,5,2004
Crazy Train - Original,A Brief History - Liv,The Waifs,0gLwq7d8INgmTtgRujuWHU,482834,FALSE,0.463,0.699,7,-8.905,1,0.0941,0.339,0.0131,0.346,0.964,128.224,4,2004
Brain Damage - Original,A Brief History - Liv,The Waifs,2I7B9HjDeNLOL24ml73nZw,299744,FALSE,0.586,0.472,9,-8.959,0,0.0392,0.234,0.0000529,0.444,0.909,134.176,4,2004
"Don't Think Twice, Its Alright - Original",A Brief History - Liv,The Waifs,5TqxE4SVMpcHKwtbzmYQoM,232778,FALSE,0.522,0.602,11,-7.598,1,0.0381,0.319,0.00000119,0.764,0.825,116.227,4,2004
Lies - Original,A Brief History - Liv,The Waifs,7j2eVWbDCCD9aKRq8QMrZ9,283351,FALSE,0.503,0.807,9,-5.526,1,0.0389,0.326,0,0.68,0.947,126.016,4,2004
Haircut - Original,A Brief History - Liv,The Waifs,7GB8ghCRshxwuaiVaRrjM5,263521,FALSE,0.561,0.303,0,-8.916,1,0.0346,0.816,0,0.352,0.975,118.06,4,2004
The River - Original,A Brief History - Liv,The Waifs,36BLHn2jEklxyUeydIXjHF,242670,FALSE,0.387,0.432,9,-8.613,0,0.0308,0.436,0.0000138,0.33,0.776,145.141,4,2004
